field_id,camera_id,location_id,phyiscal_field_id,image_id,image_taken_utc,company_name,field_friendly_name,field_species,field_nbr_of_plants,field_crop,field_cultivation_type,field_orientation,field_running_meter,field_plant_date_time_utc,field_destroy_date_time_utc,camera_friendly_name,camera_orientation,camera_nbr_of_plants,url_to_picture,location_description,location_row_nbr,image_annotated,image_quality_type,image_quality_descr,image_visible_gutterwidth,image_default_gutterwidth,corporation_name,date,year,week,hour,number_of_plants_on_image
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,C48CECDD-308F-4EB9-908A-90C3772A15A6,59F78967-E974-4507-B17B-C23A9CB6CC0A,0417E782-8504-427C-84E8-41D9A1794A50,742B691B-C774-43AC-A3F6-32FC4B28B600,2022-04-03 07:00:22,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-94,272.0,4,https://api.yieldcomputer.com/api/images/download/742B691B-C774-43AC-A3F6-32FC4B28B600,Tunnel 6/3,X 1 Tablo 4,True,1,Good,,,Surexport,2022-04-03,2022,13,7,4.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,F567EA42-DA66-4640-ADF0-363823D00B59,DAE19B65-FE55-4451-83F3-2BE199D0A071,0417E782-8504-427C-84E8-41D9A1794A50,BBDDD254-E408-4E57-89B1-8DF6EB6CB27E,2022-03-18 14:39:03,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-45,92.0,4,https://api.yieldcomputer.com/api/images/download/BBDDD254-E408-4E57-89B1-8DF6EB6CB27E,Tunnel 6/4,X 1 tablo 4,True,1,Good,,,Surexport,2022-03-18,2022,11,14,4.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,D511BC71-0D02-4DD7-A558-42322B06F2AC,6D0ED871-8896-4A5A-A973-609EC41376DB,0417E782-8504-427C-84E8-41D9A1794A50,EF3B3A83-3E3E-4842-AF39-78FB824138AD,2022-04-06 10:44:30,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-51,272.0,4,https://api.yieldcomputer.com/api/images/download/EF3B3A83-3E3E-4842-AF39-78FB824138AD,Tunnel 6/4,S1 Tablo 4,True,1,Good,,,Surexport,2022-04-06,2022,14,10,4.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,677B92E1-73AB-4826-8097-84FF9CE137F8,2E6F7345-279D-4451-8B8C-3CDF6D3DB07C,0417E782-8504-427C-84E8-41D9A1794A50,4358849A-0650-493C-B520-7A31D7167884,2022-04-19 18:03:57,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-41,92.0,4,https://api.yieldcomputer.com/api/images/download/4358849A-0650-493C-B520-7A31D7167884,Tunnel 6/2,S1 Tablo 4,True,1,Good,,,Surexport,2022-04-19,2022,16,18,4.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,0B1B9796-2C8B-42DA-9352-BCA79BB86E58,290AC6E7-81F9-4602-A1D4-09BDFCD85202,0417E782-8504-427C-84E8-41D9A1794A50,94F4FBE8-9760-4FBE-A11D-17A2EABC20A2,2022-03-28 07:07:25,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-85,272.0,4,https://api.yieldcomputer.com/api/images/download/94F4FBE8-9760-4FBE-A11D-17A2EABC20A2,Tunnel 6/1,X 1 Tablo 4,True,1,Good,,,Surexport,2022-03-28,2022,13,7,4.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,6C27C136-1AD8-4F5E-BE72-1980DCC2F511,050847A8-3688-42CA-B7B7-99ECAA453AE9,0417E782-8504-427C-84E8-41D9A1794A50,11085643-BEE9-411B-8C59-D203C8E9C83D,2022-05-07 14:13:16,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-77,272.0,4,https://api.yieldcomputer.com/api/images/download/11085643-BEE9-411B-8C59-D203C8E9C83D,Tunnel 17/1,X3 tablo 7,True,1,Good,,,Surexport,2022-05-07,2022,18,14,4.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,C48CECDD-308F-4EB9-908A-90C3772A15A6,59F78967-E974-4507-B17B-C23A9CB6CC0A,0417E782-8504-427C-84E8-41D9A1794A50,B493550C-078C-444D-A103-F950764AE08E,2022-06-03 14:22:01,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-94,272.0,4,https://api.yieldcomputer.com/api/images/download/B493550C-078C-444D-A103-F950764AE08E,Tunnel 6/3,X 1 Tablo 4,True,1,Good,,,Surexport,2022-06-03,2022,22,14,4.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,677B92E1-73AB-4826-8097-84FF9CE137F8,2E6F7345-279D-4451-8B8C-3CDF6D3DB07C,0417E782-8504-427C-84E8-41D9A1794A50,221B77BC-DADB-47C1-B0FB-BAC825E0E115,2022-04-22 10:23:15,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-41,92.0,4,https://api.yieldcomputer.com/api/images/download/221B77BC-DADB-47C1-B0FB-BAC825E0E115,Tunnel 6/2,S1 Tablo 4,True,1,Good,,,Surexport,2022-04-22,2022,16,10,4.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,72E97686-DC88-4499-8D4A-9E5E0C6E5134,2814B8AC-154D-4300-8DE4-E5DB6061199C,0417E782-8504-427C-84E8-41D9A1794A50,A74CA806-ED9D-4B0A-949E-BBA9F24A3821,2022-04-16 10:06:15,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-04,92.0,4,https://api.yieldcomputer.com/api/images/download/A74CA806-ED9D-4B0A-949E-BBA9F24A3821,Tunnel 6/2,X 1 Tablo 4,True,1,Good,,,Surexport,2022-04-16,2022,15,10,4.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,945538EE-9F58-4E58-B1E2-C893A90275B0,568D362F-4E20-4E89-B874-236309761CC9,0417E782-8504-427C-84E8-41D9A1794A50,8CA10B7D-4F25-4F41-A1C9-78C997148B7D,2022-05-09 12:19:43,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-10,92.0,6,https://api.yieldcomputer.com/api/images/download/8CA10B7D-4F25-4F41-A1C9-78C997148B7D,Tunnel 17/2,X3 tablo 7,True,1,Good,,,Surexport,2022-05-09,2022,19,12,6.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,DD0E6BBF-549B-4F54-AA1E-3F2D979AFEF2,DF8A6DA9-00BF-4BEC-AD89-3F4AED0E271B,0417E782-8504-427C-84E8-41D9A1794A50,22AD5400-E513-4B8B-AB3D-F031FFB6E6FE,2022-04-09 08:11:00,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-31,272.0,1,https://api.yieldcomputer.com/api/images/download/22AD5400-E513-4B8B-AB3D-F031FFB6E6FE,Tunnel 6-2,S3 tablo 2,True,1,Good,,,Surexport,2022-04-09,2022,14,8,1.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,0B1B9796-2C8B-42DA-9352-BCA79BB86E58,290AC6E7-81F9-4602-A1D4-09BDFCD85202,0417E782-8504-427C-84E8-41D9A1794A50,54674FBD-36FC-4611-8285-AE8E44747E81,2022-04-01 11:35:16,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-85,272.0,4,https://api.yieldcomputer.com/api/images/download/54674FBD-36FC-4611-8285-AE8E44747E81,Tunnel 6/1,X 1 Tablo 4,True,1,Good,,,Surexport,2022-04-01,2022,13,11,4.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,0B1B9796-2C8B-42DA-9352-BCA79BB86E58,290AC6E7-81F9-4602-A1D4-09BDFCD85202,0417E782-8504-427C-84E8-41D9A1794A50,8022E23D-4B8D-438A-92D3-297D2C8B82B7,2022-04-09 14:03:29,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-85,272.0,4,https://api.yieldcomputer.com/api/images/download/8022E23D-4B8D-438A-92D3-297D2C8B82B7,Tunnel 6/1,X 1 Tablo 4,True,1,Good,,,Surexport,2022-04-09,2022,14,14,4.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,F5C6BAC2-A88C-4589-ABAD-F59C68B06FB0,4A8D2365-6151-4AC7-B5C3-0E28DC507F01,0417E782-8504-427C-84E8-41D9A1794A50,D21DB975-BF00-477F-B7B4-E4F572A386FD,2022-04-14 10:26:32,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-24,92.0,4,https://api.yieldcomputer.com/api/images/download/D21DB975-BF00-477F-B7B4-E4F572A386FD,tunnel 6-3,S3 tablo 2,True,1,Good,,,Surexport,2022-04-14,2022,15,10,4.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,945538EE-9F58-4E58-B1E2-C893A90275B0,568D362F-4E20-4E89-B874-236309761CC9,0417E782-8504-427C-84E8-41D9A1794A50,F4330983-8CD2-4EC1-975F-604783FDE0C0,2022-03-27 12:33:05,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-10,92.0,6,https://api.yieldcomputer.com/api/images/download/F4330983-8CD2-4EC1-975F-604783FDE0C0,Tunnel 17/2,X3 tablo 7,True,1,Good,,,Surexport,2022-03-27,2022,12,12,6.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,D511BC71-0D02-4DD7-A558-42322B06F2AC,6D0ED871-8896-4A5A-A973-609EC41376DB,0417E782-8504-427C-84E8-41D9A1794A50,4A7969F1-DC49-4874-8592-A46E3DF3205C,2022-05-14 12:43:56,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-51,272.0,4,https://api.yieldcomputer.com/api/images/download/4A7969F1-DC49-4874-8592-A46E3DF3205C,Tunnel 6/4,S1 Tablo 4,True,1,Good,,,Surexport,2022-05-14,2022,19,12,4.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,3AF6D75E-E270-4176-86F7-C46BD5C41415,1A365AF1-A8B6-4D73-B5AD-0A98DA16555E,0417E782-8504-427C-84E8-41D9A1794A50,0C4E22DA-8DB0-4A0A-B755-8AE2A43F980C,2022-04-06 14:01:28,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-97,92.0,1,https://api.yieldcomputer.com/api/images/download/0C4E22DA-8DB0-4A0A-B755-8AE2A43F980C,Tunnel 6/1,X4 tablo 7,True,1,Good,,,Surexport,2022-04-06,2022,14,14,1.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,28C71038-FC0B-45F1-82B5-D89564FD7708,FA4F23E8-75F6-4569-94D8-EF94CAA12939,0417E782-8504-427C-84E8-41D9A1794A50,911D1BA7-50A4-42E3-9892-534CF1FB7BBA,2022-03-23 06:34:18,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-91,272.0,4,https://api.yieldcomputer.com/api/images/download/911D1BA7-50A4-42E3-9892-534CF1FB7BBA,Tunnel 6/4,S3 tablo 2,True,1,Good,,,Surexport,2022-03-23,2022,12,6,4.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,3AF6D75E-E270-4176-86F7-C46BD5C41415,1A365AF1-A8B6-4D73-B5AD-0A98DA16555E,0417E782-8504-427C-84E8-41D9A1794A50,D2448500-41A0-43E8-8F28-3B256E0944C6,2022-03-17 08:08:12,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-97,92.0,1,https://api.yieldcomputer.com/api/images/download/D2448500-41A0-43E8-8F28-3B256E0944C6,Tunnel 6/1,X4 tablo 7,True,1,Good,,,Surexport,2022-03-17,2022,11,8,1.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,28C71038-FC0B-45F1-82B5-D89564FD7708,FA4F23E8-75F6-4569-94D8-EF94CAA12939,0417E782-8504-427C-84E8-41D9A1794A50,C17F8FF4-2C48-454C-B885-7B183E3D863A,2022-03-25 18:24:10,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-91,272.0,4,https://api.yieldcomputer.com/api/images/download/C17F8FF4-2C48-454C-B885-7B183E3D863A,Tunnel 6/4,S3 tablo 2,True,1,Good,,,Surexport,2022-03-25,2022,12,18,4.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,8A1F0D04-1564-49F1-A052-3BF4CEA64668,BBCC65A1-AB17-45B9-9958-A39FEC7073C7,0417E782-8504-427C-84E8-41D9A1794A50,1B7228B2-46C0-4DF5-B2EC-87377EDA1EC6,2022-04-03 16:51:17,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-90,272.0,4,https://api.yieldcomputer.com/api/images/download/1B7228B2-46C0-4DF5-B2EC-87377EDA1EC6,Tunnel 6/1,S1 Tablo 4,True,1,Good,,,Surexport,2022-04-03,2022,13,16,4.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,72E97686-DC88-4499-8D4A-9E5E0C6E5134,2814B8AC-154D-4300-8DE4-E5DB6061199C,0417E782-8504-427C-84E8-41D9A1794A50,F05CA52F-596C-4C96-BBA1-69864B8544E3,2022-04-26 15:32:07,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-04,92.0,4,https://api.yieldcomputer.com/api/images/download/F05CA52F-596C-4C96-BBA1-69864B8544E3,Tunnel 6/2,X 1 Tablo 4,True,1,Good,,,Surexport,2022-04-26,2022,17,15,4.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,D511BC71-0D02-4DD7-A558-42322B06F2AC,6D0ED871-8896-4A5A-A973-609EC41376DB,0417E782-8504-427C-84E8-41D9A1794A50,3E502C86-F83F-410D-92F4-A7AD61183AE2,2022-04-12 07:25:41,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-51,272.0,4,https://api.yieldcomputer.com/api/images/download/3E502C86-F83F-410D-92F4-A7AD61183AE2,Tunnel 6/4,S1 Tablo 4,True,1,Good,,,Surexport,2022-04-12,2022,15,7,4.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,0B1B9796-2C8B-42DA-9352-BCA79BB86E58,290AC6E7-81F9-4602-A1D4-09BDFCD85202,0417E782-8504-427C-84E8-41D9A1794A50,D219C1A0-7FCA-4A47-9801-4D4BD53F85A8,2022-03-20 09:33:21,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-85,272.0,4,https://api.yieldcomputer.com/api/images/download/D219C1A0-7FCA-4A47-9801-4D4BD53F85A8,Tunnel 6/1,X 1 Tablo 4,True,1,Good,,,Surexport,2022-03-20,2022,11,9,4.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,28C71038-FC0B-45F1-82B5-D89564FD7708,FA4F23E8-75F6-4569-94D8-EF94CAA12939,0417E782-8504-427C-84E8-41D9A1794A50,1F02F003-92CB-412B-B0BF-27C427DA6A53,2022-03-15 15:51:30,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-91,272.0,4,https://api.yieldcomputer.com/api/images/download/1F02F003-92CB-412B-B0BF-27C427DA6A53,Tunnel 6/4,S3 tablo 2,True,1,Good,,,Surexport,2022-03-15,2022,11,15,4.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,1CBA858B-45B2-4FA7-9DF5-225417C98CC6,65F5AB22-C42B-424C-9F90-E0139FD14905,0417E782-8504-427C-84E8-41D9A1794A50,A7FA7047-0B5D-48F1-8B8F-099186FAA40D,2022-03-18 11:33:53,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-22,92.0,1,https://api.yieldcomputer.com/api/images/download/A7FA7047-0B5D-48F1-8B8F-099186FAA40D,Tunnel 6/3,S1 Tablo 4,True,1,Good,,,Surexport,2022-03-18,2022,11,11,1.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,1CBA858B-45B2-4FA7-9DF5-225417C98CC6,65F5AB22-C42B-424C-9F90-E0139FD14905,0417E782-8504-427C-84E8-41D9A1794A50,F1438FB7-E9C9-48B9-AD14-BCF1AFC4FA82,2022-04-21 11:36:01,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-22,92.0,1,https://api.yieldcomputer.com/api/images/download/F1438FB7-E9C9-48B9-AD14-BCF1AFC4FA82,Tunnel 6/3,S1 Tablo 4,True,1,Good,,,Surexport,2022-04-21,2022,16,11,1.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,3AF6D75E-E270-4176-86F7-C46BD5C41415,1A365AF1-A8B6-4D73-B5AD-0A98DA16555E,0417E782-8504-427C-84E8-41D9A1794A50,1017941E-403D-4F06-8A1D-A2D304148118,2022-04-20 13:08:31,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-97,92.0,1,https://api.yieldcomputer.com/api/images/download/1017941E-403D-4F06-8A1D-A2D304148118,Tunnel 6/1,X4 tablo 7,True,1,Good,,,Surexport,2022-04-20,2022,16,13,1.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,F5C6BAC2-A88C-4589-ABAD-F59C68B06FB0,4A8D2365-6151-4AC7-B5C3-0E28DC507F01,0417E782-8504-427C-84E8-41D9A1794A50,E721823F-402D-4113-8AFD-C823F519667D,2022-03-13 17:27:44,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-24,92.0,4,https://api.yieldcomputer.com/api/images/download/E721823F-402D-4113-8AFD-C823F519667D,tunnel 6-3,S3 tablo 2,True,1,Good,,,Surexport,2022-03-13,2022,10,17,4.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,1CBA858B-45B2-4FA7-9DF5-225417C98CC6,65F5AB22-C42B-424C-9F90-E0139FD14905,0417E782-8504-427C-84E8-41D9A1794A50,044C5240-D495-4B29-ABDC-92E0DFEA93D9,2022-04-14 06:22:59,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-22,92.0,1,https://api.yieldcomputer.com/api/images/download/044C5240-D495-4B29-ABDC-92E0DFEA93D9,Tunnel 6/3,S1 Tablo 4,True,1,Good,,,Surexport,2022-04-14,2022,15,6,1.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,D511BC71-0D02-4DD7-A558-42322B06F2AC,6D0ED871-8896-4A5A-A973-609EC41376DB,0417E782-8504-427C-84E8-41D9A1794A50,94BBFCBF-D3BB-4817-A204-D96254CFF97B,2022-05-01 13:09:58,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-51,272.0,4,https://api.yieldcomputer.com/api/images/download/94BBFCBF-D3BB-4817-A204-D96254CFF97B,Tunnel 6/4,S1 Tablo 4,True,1,Good,,,Surexport,2022-05-01,2022,17,13,4.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,D511BC71-0D02-4DD7-A558-42322B06F2AC,6D0ED871-8896-4A5A-A973-609EC41376DB,0417E782-8504-427C-84E8-41D9A1794A50,53CA873D-1AC5-42E2-AD27-1FF0FA00799A,2022-05-17 17:18:48,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-51,272.0,4,https://api.yieldcomputer.com/api/images/download/53CA873D-1AC5-42E2-AD27-1FF0FA00799A,Tunnel 6/4,S1 Tablo 4,True,1,Good,,,Surexport,2022-05-17,2022,20,17,4.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,DD0E6BBF-549B-4F54-AA1E-3F2D979AFEF2,DF8A6DA9-00BF-4BEC-AD89-3F4AED0E271B,0417E782-8504-427C-84E8-41D9A1794A50,A403759C-D281-433B-861E-E7BBD4F7CF27,2022-04-08 13:17:05,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-31,272.0,1,https://api.yieldcomputer.com/api/images/download/A403759C-D281-433B-861E-E7BBD4F7CF27,Tunnel 6-2,S3 tablo 2,True,1,Good,,,Surexport,2022-04-08,2022,14,13,1.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,F5C6BAC2-A88C-4589-ABAD-F59C68B06FB0,4A8D2365-6151-4AC7-B5C3-0E28DC507F01,0417E782-8504-427C-84E8-41D9A1794A50,FE4E31D8-E49D-42FA-B0C3-418661C30798,2022-05-17 13:01:31,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-24,92.0,4,https://api.yieldcomputer.com/api/images/download/FE4E31D8-E49D-42FA-B0C3-418661C30798,tunnel 6-3,S3 tablo 2,True,1,Good,,,Surexport,2022-05-17,2022,20,13,4.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,28C71038-FC0B-45F1-82B5-D89564FD7708,FA4F23E8-75F6-4569-94D8-EF94CAA12939,0417E782-8504-427C-84E8-41D9A1794A50,3604AE8B-DF4A-4634-B3B9-8C998F4CF49E,2022-03-21 07:33:17,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-91,272.0,4,https://api.yieldcomputer.com/api/images/download/3604AE8B-DF4A-4634-B3B9-8C998F4CF49E,Tunnel 6/4,S3 tablo 2,True,1,Good,,,Surexport,2022-03-21,2022,12,7,4.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,8A1F0D04-1564-49F1-A052-3BF4CEA64668,BBCC65A1-AB17-45B9-9958-A39FEC7073C7,0417E782-8504-427C-84E8-41D9A1794A50,EDC321AE-A406-4F77-9CCE-777BD98EB566,2022-04-11 12:08:46,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-90,272.0,4,https://api.yieldcomputer.com/api/images/download/EDC321AE-A406-4F77-9CCE-777BD98EB566,Tunnel 6/1,S1 Tablo 4,True,1,Good,,,Surexport,2022-04-11,2022,15,12,4.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,1CBA858B-45B2-4FA7-9DF5-225417C98CC6,65F5AB22-C42B-424C-9F90-E0139FD14905,0417E782-8504-427C-84E8-41D9A1794A50,F6206E03-80E7-4D3C-8E4F-CCD6BA2402E5,2022-05-07 16:30:12,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-22,92.0,1,https://api.yieldcomputer.com/api/images/download/F6206E03-80E7-4D3C-8E4F-CCD6BA2402E5,Tunnel 6/3,S1 Tablo 4,True,1,Good,,,Surexport,2022-05-07,2022,18,16,1.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,6C27C136-1AD8-4F5E-BE72-1980DCC2F511,050847A8-3688-42CA-B7B7-99ECAA453AE9,0417E782-8504-427C-84E8-41D9A1794A50,9C9BCFF5-27B1-46B8-B07B-107C99B5F2F9,2022-04-21 12:55:16,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-77,272.0,4,https://api.yieldcomputer.com/api/images/download/9C9BCFF5-27B1-46B8-B07B-107C99B5F2F9,Tunnel 17/1,X3 tablo 7,True,1,Good,,,Surexport,2022-04-21,2022,16,12,4.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,6C27C136-1AD8-4F5E-BE72-1980DCC2F511,050847A8-3688-42CA-B7B7-99ECAA453AE9,0417E782-8504-427C-84E8-41D9A1794A50,5085ADF7-387A-4152-AD6F-D03C0BB075CA,2022-03-12 08:12:03,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-77,272.0,4,https://api.yieldcomputer.com/api/images/download/5085ADF7-387A-4152-AD6F-D03C0BB075CA,Tunnel 17/1,X3 tablo 7,True,1,Good,,,Surexport,2022-03-12,2022,10,8,4.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,6C27C136-1AD8-4F5E-BE72-1980DCC2F511,050847A8-3688-42CA-B7B7-99ECAA453AE9,0417E782-8504-427C-84E8-41D9A1794A50,45FBC205-EBB1-47B1-B7DB-3305BE4CA8C3,2022-04-19 15:12:54,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-77,272.0,4,https://api.yieldcomputer.com/api/images/download/45FBC205-EBB1-47B1-B7DB-3305BE4CA8C3,Tunnel 17/1,X3 tablo 7,True,1,Good,,,Surexport,2022-04-19,2022,16,15,4.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,D511BC71-0D02-4DD7-A558-42322B06F2AC,6D0ED871-8896-4A5A-A973-609EC41376DB,0417E782-8504-427C-84E8-41D9A1794A50,51BE3604-6E99-4DD6-9CBE-9FC18583034E,2022-05-21 14:59:47,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-51,272.0,4,https://api.yieldcomputer.com/api/images/download/51BE3604-6E99-4DD6-9CBE-9FC18583034E,Tunnel 6/4,S1 Tablo 4,True,1,Good,,,Surexport,2022-05-21,2022,20,14,4.0
EEA42607-D6B2-45B6-B2DD-AEDB12C8A14D,0B1B9796-2C8B-42DA-9352-BCA79BB86E58,290AC6E7-81F9-4602-A1D4-09BDFCD85202,0417E782-8504-427C-84E8-41D9A1794A50,3C34D8C2-6FD2-41C1-ACED-BACCF249D865,2022-04-08 12:59:12,Surexport,La Canada principal,Inspire,4379064.0,Strawberry,Polytunnel,2.0,577800.0,2021-10-11,2022-07-04,SCC-V2-85,272.0,4,https://api.yieldcomputer.com/api/images/download/3C34D8C2-6FD2-41C1-ACED-BACCF249D865,Tunnel 6/1,X 1 Tablo 4,True,1,Good,,,Surexport,2022-04-08,2022,14,12,4.0
